DATETIMEINFOADDED(PT),Ingestor,1stAuditor,2ndAuditor
2018-07-11 19:24:01.053440,lminter,wonjun,rpickens
2018-07-11 19:24:01.053440,rpickens,kuanm,lminter
2018-07-11 19:24:01.053453,lminter,wonjun,rpickens
2018-07-11 19:24:01.053453,rpickens,grewaln,lminter
2018-07-11 19:24:01.053466,rpickens,grewaln,coreynichols
2018-07-11 19:24:01.053466,rpickens,grewaln,lminter
2018-07-11 19:24:01.053479,rpickens,grewaln,coreynichols
2018-07-11 19:24:01.053479,rpickens,grewaln,lminter
2018-07-11 19:24:01.053491,rpickens,grewaln,coreynichols
2018-07-11 19:24:01.053491,rpickens,grewaln,lminter
2018-07-11 19:24:01.053511,lminter,kuanm,rpickens
2018-07-11 19:24:01.053511,rpickens,grewaln,lminter
2018-07-11 19:24:01.053530,lminter,kuanm,rpickens
2018-07-11 19:24:01.053530,rpickens,kuanm,lminter
2018-07-11 19:24:01.053553,lminter,kuanm,rpickens
2018-07-11 19:24:01.053553,rpickens,kuanm,lminter
2018-07-11 19:24:01.053578,lminter,kuanm,rpickens
2018-07-11 19:24:01.053578,rpickens,kuanm,lminter
2018-07-11 19:24:01.053604,lminter,wonjun,gpiedra
2018-07-11 19:24:01.053604,rpickens,kuanm,lminter
2018-07-11 19:24:01.053630,lminter,wonjun,gpiedra
2018-07-11 19:24:01.053630,rpickens,kuanm,lminter
2018-07-11 19:24:01.053652,lminter,wonjun,gpiedra
2018-07-11 19:24:01.053652,rpickens,wonjun,gpiedra
2018-07-11 19:24:01.053666,lminter,wonjun,gpiedra
2018-07-11 19:24:01.053666,rpickens,wonjun,gpiedra
2018-07-11 19:24:01.053685,lminter,wonjun,grewaln
2018-07-11 19:24:01.053685,rpickens,wonjun,gpiedra
2018-07-11 19:24:01.053698,lminter,wonjun,grewaln
2018-07-11 19:24:01.053698,rpickens,wonjun,gpiedra
2018-07-11 19:24:01.053711,lminter,wonjun,grewaln
2018-07-11 19:24:01.053711,lminter,grewaln,gpiedra
2018-07-11 19:24:01.053734,lminter,wonjun,grewaln
2018-07-11 19:24:01.053734,lminter,grewaln,wonjun
2018-07-11 20:33:23.310016,rpickens,wonjun,lminter
2018-07-11 20:33:23.310016,rpickens,grewaln,wonjun
2018-07-11 20:33:23.310105,rpickens,wonjun,lminter
2018-07-11 20:33:23.310105,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310123,rpickens,kuanm,lminter
2018-07-11 20:33:23.310138,rpickens,kuanm,lminter
2018-07-11 20:33:23.310138,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310152,rpickens,wonjun,lminter
2018-07-11 20:33:23.310152,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310177,rpickens,wonjun,lminter
2018-07-11 20:33:23.310177,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310207,rpickens,wonjun,lminter
2018-07-11 20:33:23.310207,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310235,rpickens,grewaln,lminter
2018-07-11 20:33:23.310235,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310266,rpickens,grewaln,lminter
2018-07-11 20:33:23.310266,rpickens,kuanm,wonjun
2018-07-11 20:33:23.310292,rpickens,wonjun,lminter
2018-07-11 20:33:23.310292,rpickens,wonjun,lminter
2018-07-11 20:33:23.310321,rpickens,gpiedra,lminter
2018-07-11 20:33:23.310321,rpickens,wonjun,lminter
2018-07-11 20:33:23.310347,rpickens,kuanm,lminter
2018-07-11 20:33:23.310347,rpickens,grewaln,wonjun
2018-07-11 20:33:23.310372,rpickens,wonjun,lminter
2018-07-11 20:33:23.310372,rpickens,kuanm,lminter
2018-07-11 20:33:23.310397,rpickens,grewaln,lminter
2018-07-11 20:33:23.310397,rpickens,kuanm,lminter
2018-07-11 20:33:23.310425,rpickens,wonjun,lminter
2018-07-11 20:33:23.310425,rpickens,kuanm,lminter
2018-07-11 20:33:23.310452,rpickens,wonjun,lminter
2018-07-11 20:33:23.310452,rpickens,grewaln,coreynichols
2018-07-11 20:33:23.310481,rpickens,wonjun,lminter
2018-07-11 20:33:23.310481,rpickens,wonjun,lminter
2018-07-11 20:33:23.310511,rpickens,wonjun,lminter
2018-07-11 20:33:23.310511,rpickens,wonjun,lminter
2018-07-11 20:33:23.310541,rpickens,wonjun,lminter
2018-07-11 20:33:23.310566,rpickens,wonjun,lminter
2018-07-11 20:33:23.310566,rpickens,wonjun,lminter
2018-07-11 20:33:23.310591,rpickens,wonjun,lminter
2018-07-11 20:33:23.310591,rpickens,wonjun,lminter
2018-07-11 20:33:23.310631,rpickens,wonjun,lminter
2018-07-11 20:33:23.310631,rpickens,wonjun,lminter
2018-07-11 20:33:23.310727,rpickens,wonjun,lminter
2018-07-11 20:33:23.310727,rpickens,wonjun,lminter
2018-07-11 20:33:23.310753,rpickens,wonjun,lminter
2018-07-11 20:33:23.310753,rpickens,wonjun,lminter
2018-07-11 20:33:23.310797,rpickens,wonjun,lminter
2018-07-11 20:33:23.310797,rpickens,wonjun,lminter
2018-07-11 20:33:23.310829,rpickens,wonjun,lminter
2018-07-11 20:33:23.310829,rpickens,wonjun,lminter
2018-07-11 20:33:23.310859,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.310859,rpickens,wonjun,lminter
2018-07-11 20:33:23.310886,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.310886,rpickens,wonjun,lminter
2018-07-11 20:33:23.310914,rpickens,wonjun,lminter
2018-07-11 20:33:23.310914,rpickens,wonjun,lminter
2018-07-11 20:33:23.310943,rpickens,wonjun,grewaln
2018-07-11 20:33:23.310943,rpickens,wonjun,lminter
2018-07-11 20:33:23.310975,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.310975,rpickens,wonjun,lminter
2018-07-11 20:33:23.311005,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311005,rpickens,wonjun,lminter
2018-07-11 20:33:23.311033,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311033,rpickens,wonjun,lminter
2018-07-11 20:33:23.311085,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311114,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311114,rpickens,wonjun,lminter
2018-07-11 20:33:23.311146,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311146,rpickens,wonjun,lminter
2018-07-11 20:33:23.311177,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311177,rpickens,wonjun,lminter
2018-07-11 20:33:23.311206,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311206,rpickens,wonjun,lminter
2018-07-11 20:33:23.311235,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311235,rpickens,wonjun,lminter
2018-07-11 20:33:23.311266,rpickens,wonjun,coreynichols
2018-07-11 20:33:23.311266,rpickens,wonjun,lminter
2018-07-11 20:33:23.311294,rpickens,wonjun,lminter
2018-07-11 20:33:23.311294,rpickens,wonjun,lminter
2018-07-11 20:33:23.311323,rpickens,wonjun,lminter
2018-07-11 20:33:23.311323,rpickens,wonjun,lminter
2018-07-11 20:33:23.311351,rpickens,grewaln,lminter
2018-07-11 20:33:23.311351,rpickens,wonjun,lminter
2018-07-11 20:33:23.311381,rpickens,grewaln,lminter
2018-07-11 20:33:23.311381,rpickens,wonjun,lminter
2018-07-11 20:33:23.311409,rpickens,grewaln,lminter
2018-07-11 20:33:23.311409,rpickens,wonjun,lminter
2018-07-11 20:33:23.311455,lminter,grewaln,kuanm
2018-07-11 20:33:23.311455,rpickens,wonjun,lminter
2018-07-11 20:33:23.311489,lminter,grewaln,kuanm
2018-07-11 20:33:23.311489,rpickens,kuanm,lminter
2018-07-11 20:33:23.311518,lminter,wonjun,rpickens
2018-07-11 20:33:23.311518,rpickens,kuanm,lminter
2018-07-11 20:33:23.311547,lminter,wonjun,rpickens
2018-07-11 20:33:23.311547,rpickens,kuanm,lminter
2018-07-11 20:33:23.311575,lminter,wonjun,rpickens
2018-07-11 20:33:23.311575,rpickens,kuanm,lminter
2018-07-11 20:33:23.311604,lminter,wonjun,rpickens
2018-07-11 20:33:23.311604,rpickens,kuanm,lminter
2018-07-11 20:33:23.311632,lminter,wonjun,rpickens
2018-07-11 20:33:23.311632,rpickens,kuanm,lminter
2018-07-11 20:33:23.311690,lminter,wonjun,rpickens
2018-07-11 20:33:23.311690,rpickens,kuanm,lminter
2018-07-11 20:33:23.311722,rpickens,grewaln,wonjun
2018-07-11 20:33:23.311722,rpickens,grewaln,lminter
2018-07-11 20:33:23.311751,rpickens,grewaln,wonjun
2018-07-11 20:33:23.311751,rpickens,grewaln,lminter
2018-07-11 20:33:23.311780,lminter,grewaln,wonjun
2018-07-11 20:33:23.311780,rpickens,kuanm,wonjun
2018-07-11 20:33:23.311808,lminter,grewaln,rpickens
2018-07-11 20:33:23.311808,rpickens,kuanm,wonjun
2018-07-11 20:33:23.311836,lminter,wonjun,grewaln
2018-07-11 20:33:23.311836,lminter,rpickens,grewaln
2018-07-11 20:33:23.311865,lminter,wonjun,grewaln
2018-07-11 20:33:23.311865,lminter,rpickens,grewaln
2018-07-11 20:33:23.311894,lminter,wonjun,grewaln
2018-07-11 20:33:23.311894,lminter,rpickens,wonjun
2018-07-11 20:33:23.311924,lminter,wonjun,grewaln
2018-07-11 20:33:23.311924,lminter,rpickens,wonjun
2018-07-11 20:33:23.311953,lminter,wonjun,grewaln
2018-07-11 20:33:23.311953,lminter,rpickens,wonjun
2018-07-11 20:33:23.311982,lminter,wonjun,grewaln
2018-07-11 20:33:23.311982,lminter,rpickens,wonjun
2018-07-11 20:33:23.312021,lminter,wonjun,grewaln
2018-07-11 20:33:23.312021,lminter,rpickens,wonjun
2018-07-11 20:33:23.312050,lminter,wonjun,grewaln
2018-07-11 20:33:23.312050,lminter,rpickens,wonjun
2018-07-16 14:53:33.849250,lminter,rpickens,gjaime
2018-07-16 14:53:33.849346,lminter,rpickens,gjaime
2018-07-16 14:53:33.849381,lminter,rpickens,coreynichols
2018-07-16 14:53:33.849411,rpickens,gpiedra,lminter
2018-07-16 14:53:33.849441,rpickens,gpiedra,lminter
2018-07-16 14:53:33.849470,rpickens,gpiedra,lminter
2018-07-16 14:53:33.849508,rpickens,gpiedra,lminter
2018-07-16 14:53:33.849538,rpickens,gpiedra,lminter
2018-07-16 14:53:33.849568,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849599,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849641,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849671,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849702,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849731,lminter,grewaln,coreynichols
2018-07-16 14:53:33.849769,lminter,grewaln,wonjun
2018-07-16 14:53:33.849798,lminter,grewaln,wonjun
2018-07-16 14:53:33.849827,lminter,wonjun,coreynichols
2018-07-16 14:53:33.849858,lminter,wonjun,coreynichols
2018-07-16 14:53:33.849890,lminter,wonjun,gpiedra
2018-07-16 14:53:33.849918,gpiedra,kuanm,lminter
2018-07-16 14:53:33.849947,rpickens,kuanm,lminter
2018-07-16 14:53:33.849977,rpickens,kuanm,lminter
2018-07-16 14:53:33.850006,rpickens,kuanm,lminter
2018-07-16 14:53:33.850036,rpickens,grewaln,coreynichols
2018-07-16 14:53:33.850066,grewaln,rpickens,lminter
2018-07-16 14:53:33.850097,rpickens,grewaln,lminter
2018-07-16 14:53:33.850130,rpickens,wonjun,lminter
2018-07-16 14:53:33.850159,rpickens,wonjun,lminter
2018-07-16 14:53:33.850189,rpickens,wonjun,lminter
2018-07-16 14:53:33.850218,rpickens,wonjun,lminter
2018-07-16 14:53:33.850248,rpickens,wonjun,lminter
2018-07-16 14:53:33.850277,rpickens,grewaln,lminter
2018-07-16 14:53:33.850306,grewaln,rpickens,lminter
2018-07-16 14:53:33.850336,rpickens,grewaln,lminter
2018-07-16 14:53:33.850371,rpickens,grewaln,lminter
2018-07-16 14:53:33.850401,rpickens,grewaln,lminter
2018-07-16 14:53:33.850430,rpickens,kuanm,lminter
2018-07-16 14:53:33.850459,rpickens,kuanm,lminter
2018-07-16 14:53:33.850488,rpickens,kuanm,lminter
2018-07-16 14:53:33.850518,floresjuan,,
2018-07-16 14:53:33.850537,floresjuan,,
2018-07-16 14:53:33.850553,rpickens,kuanm,lminter
2018-07-16 14:53:33.850568,rpickens,kuanm,lminter
2018-07-16 14:53:33.850583,rpickens,grewaln,lminter
2018-07-16 14:53:33.850598,rpickens,,lminter
2018-07-16 14:53:33.850613,rpickens,wonjun,coreynichols
2018-07-16 14:53:33.850638,rpickens,wonjun,coreynichols
2018-07-16 14:53:33.850653,rpickens,grewaln,lminter
2018-07-16 14:53:33.850668,floresjuan,,
2018-07-16 14:53:33.850683,rpickens,kuanm,lminter
2018-07-16 14:53:33.850697,rpickens,kuanm,lminter
2018-07-16 14:53:33.850712,rpickens,kuanm,lminter
2018-07-16 14:53:33.850727,rpickens,grewaln,lminter
2018-07-16 14:53:33.850742,rpickens,grewaln,lminter
2018-07-16 14:53:33.850756,rpickens,grewaln,lminter
2018-07-16 14:53:33.850771,rpickens,grewaln,lminter
2018-07-16 14:53:33.850786,rpickens,grewaln,lminter
2018-07-16 14:53:33.850813,rpickens,grewaln,lminter
2018-07-16 14:53:33.850842,rpickens,grewaln,lminter
2018-07-16 14:53:33.850863,rpickens,wonjun,lminter
2018-07-16 14:53:33.850879,rpickens,wonjun,lminter
2018-07-16 14:53:33.850894,rpickens,wonjun,lminter
2018-07-16 14:53:33.850909,rpickens,wonjun,lminter
2018-07-16 14:53:33.850924,rpickens,wonjun,lminter
2018-07-16 14:53:33.850939,rpickens,wonjun,lminter
2018-07-16 14:53:33.850954,rpickens,wonjun,lminter
2018-07-16 14:53:33.850969,rpickens,wonjun,lminter
2018-07-16 14:53:33.850983,lminter,grewaln,kuanm
2018-07-16 14:53:33.851002,lminter,grewaln,kuanm
2018-07-16 14:53:33.851028,lminter,wonjun,rpickens
2018-07-16 14:53:33.851056,lminter,wonjun,rpickens
2018-07-16 14:53:33.851082,lminter,wonjun,rpickens
2018-07-16 14:53:33.851105,lminter,wonjun,rpickens
2018-07-16 14:53:33.851129,lminter,wonjun,rpickens
2018-07-16 14:53:33.851157,lminter,wonjun,rpickens
2018-07-16 14:53:33.851181,lminter,wonjun,rpickens
2018-07-16 14:53:33.851204,lminter,wonjun,rpickens
2018-07-16 14:53:33.851227,lminter,wonjun,rpickens
2018-07-16 14:53:33.851250,rpickens,grewaln,gpiedra
2018-07-16 14:53:33.851273,rpickens,grewaln,gpiedra
2018-07-16 14:53:33.851296,lminter,grewaln,gpiedra
2018-07-16 14:53:33.851320,lminter,grewaln,gpiedra
2018-07-16 14:53:33.851344,lminter,kuanm,gpiedra
2018-07-16 14:53:33.851368,lminter,wonjun,gpiedra
2018-07-16 14:53:33.851393,lminter,wonjun,gpiedra
2018-07-16 14:53:33.851417,lminter,wonjun,gpiedra
2018-07-16 14:53:33.851441,lminter,wonjun,gpiedra
2018-07-16 14:53:33.851466,lminter,wonjun,gpiedra
2018-07-16 14:53:33.851491,lminter,grewaln,wonjun
2018-07-16 14:53:33.851517,lminter,wonjun,grewaln
2018-07-16 14:53:33.851543,lminter,wonjun,grewaln
2018-07-16 14:53:33.851568,lminter,wonjun,grewaln
2018-07-16 14:53:33.851593,lminter,wonjun,grewaln
2018-07-16 14:53:33.851631,lminter,wonjun,grewaln
2018-07-16 14:53:33.851658,lminter,wonjun,grewaln
2018-07-16 14:53:33.851685,lminter,wonjun,grewaln
2018-07-19 15:47:35.351674,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351758,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351780,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351820,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351860,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351883,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351930,rpickens,gpiedra,lminter
2018-07-19 15:47:35.351963,rpickens,kuanm,lminter
2018-07-19 15:47:35.351991,rpickens,kuanm,lminter
2018-07-19 15:47:35.352036,rpickens,kuanm,lminter
2018-07-19 15:47:35.352063,rpickens,kuanm,
2018-07-19 15:47:35.352089,rpickens,kuanm,
2018-07-19 15:47:35.352125,rpickens,kuanm,
2018-07-19 15:47:35.352175,rpickens,kuanm,
2018-07-19 15:47:35.352199,rpickens,kuanm,
2018-07-24 17:13:13.288678,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288757,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288785,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288807,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288826,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288846,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288867,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288887,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288907,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288928,rpickens,wonjun,gjaime
2018-07-24 17:13:13.288949,rpickens,wonjun,gjaime
2018-07-24 17:13:13.288969,rpickens,grewaln,gjaime
2018-07-24 17:13:13.288989,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289009,rpickens,gewaln,gjaime
2018-07-24 17:13:13.289029,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289050,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289070,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289091,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289111,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289132,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289152,rpickens,grewaln,gjaime
2018-07-24 17:13:13.289192,grewaln,rpickens,gjaime
2018-07-24 17:13:13.289213,rpickens,gpiedra,gjaime
2018-07-24 17:13:13.289233,rpickens,gpiedra,gjaime
2018-07-24 17:13:13.289253,rpickens,gpiedra,gjaime
2018-07-24 17:13:13.289274,rpickens,kuanm,lminter
2018-07-24 17:13:13.289295,rpickens,kuanm,lminter
2018-07-24 17:13:13.289316,rpickens,kuanm,lminter
2018-07-24 17:13:13.289336,rpickens,kuanm,lminter
2018-07-24 17:13:13.289357,rpickens,wonjun,lminter
2018-07-24 17:13:13.289377,rpickens,wonjun,lminter
2018-07-24 17:13:13.289397,rpickens,wonjun,lminter
2018-07-24 17:13:13.289417,rpickens,wonjun,lminter
2018-07-24 17:13:13.289439,rpickens,wonjun,lminter
2018-07-24 17:13:13.289459,rpickens,wonjun,lminter
2018-07-24 17:13:13.289479,rpickens,wonjun,lminter
2018-07-24 17:13:13.289500,rpickens,wonjun,lminter
2018-07-24 17:13:13.289521,rpickens,wonjun,lminter
2018-07-24 17:13:13.289540,rpickens,wonjun,lminter
2018-07-24 17:13:13.289561,rpickens,wonjun,lminter
2018-07-24 17:13:13.289581,rpickens,wonjun,lminter
2018-07-24 17:13:13.289601,rpickens,wonjun,lminter
2018-07-24 17:13:13.289621,rpickens,wonjun,lminter
2018-07-24 17:13:13.289640,rpickens,wonjun,lminter
2018-07-24 17:13:13.289661,rpickens,wonjun,lminter
2018-07-24 17:13:13.289682,rpickens,wonjun,lminter
2018-07-24 17:13:13.289702,rpickens,wonjun,lminter
2018-07-24 17:13:13.289723,rpickens,kuanm,lminter
2018-07-24 17:13:13.289743,rpickens,kuanm,lminter
2018-07-24 17:13:13.289763,rpickens,kuanm,lminter
2018-07-24 17:13:13.289784,rpickens,kuanm,lminter
2018-07-24 17:13:13.289805,rpickens,kuanm,lminter
2018-07-24 17:13:13.289825,rpickens,kuanm,lminter
2018-07-24 17:13:13.289845,rpickens,kuanm,lminter
2018-07-24 17:13:13.289865,rpickens,kuanm,lminter
2018-07-24 17:13:13.289886,rpickens,grewaln,lminter
2018-07-24 17:13:13.289906,rpickens,grewaln,lminter
2018-07-24 17:13:13.289926,rpickens,grewaln,lminter
2018-07-24 17:13:13.289946,rpickens,grewaln,lminter
2018-07-24 17:13:13.289966,rpickens,grewaln,lminter
2018-07-24 17:13:13.289987,rpickens,grewaln,lminter
2018-07-24 17:13:13.290007,rpickens,grewaln,lminter
2018-07-24 17:13:13.290027,rpickens,grewaln,lminter
2018-07-24 17:13:13.290048,rpickens,grewaln,lminter
2018-07-24 17:13:13.290067,rpickens,wonjun,lminter
2018-07-24 17:13:13.290087,rpickens,wonjun,lminter
2018-07-24 17:13:13.290107,rpickens,wonjun,lminter
2018-07-24 17:13:13.290127,lminter,wonjun,kuanm
2018-07-24 17:13:13.290147,lminter,wonjun,kuanm
2018-07-24 17:13:13.290184,lminter,wonjun,kuanm
2018-07-24 17:13:13.290205,lminter,wonjun,rpickens
2018-07-24 17:13:13.290225,lminter,wonjun,rpickens
2018-07-24 17:13:13.290244,floresjuan,,
2018-07-24 17:13:13.290266,lminter,wonjun,rpickens
2018-07-24 17:13:13.290286,lminter,wonjun,rpickens
2018-07-24 17:13:13.290323,lminter,wonjun,rpickens
2018-07-24 17:13:13.290344,lminter,wonjun,rpickens
2018-07-24 17:13:13.290364,lminter,wonjun,rpickens
2018-07-24 17:13:13.290384,lminter,wonjun,rpickens
2018-07-24 17:13:13.290405,lminter,wonjun,rpickens
2018-07-24 17:13:13.290425,lminter,wonjun,rpickens
2018-07-24 17:13:13.290446,lminter,wonjun,rpickens
2018-07-24 17:13:13.290466,lminter,kuanm,grewaln
2018-07-24 17:13:13.290486,lminter,kuanm,grewaln
2018-07-24 17:13:13.290506,lminter,kuanm,grewaln
2018-07-24 17:13:13.290526,lminter,kuanm,grewaln
2018-07-24 17:13:13.290546,lminter,wonjun,gpiedra
2018-07-24 17:13:13.290567,lminter,wonjun,gpiedra
2018-07-24 17:13:13.290587,lminter,grewaln,coreynichols
2018-07-24 17:13:13.290607,lminter,grewaln,coreynichols
2018-07-24 17:13:13.290628,floresjuan,,
2018-07-24 17:13:13.290649,lminter,wonjun,grewaln
2018-07-24 17:13:13.290670,lminter,wonjun,grewaln
2018-07-25 17:56:21.582841,rpickens,gpiedra,lminter
2018-07-25 17:56:21.582921,rpickens,gpiedra,lminter
2018-07-25 17:56:21.582945,rpickens,gpiedra,lminter
2018-07-25 17:56:21.582974,rpickens,gpiedra,lminter
2018-07-25 17:56:21.582994,rpickens,gpiedra,lminter
2018-07-25 17:56:21.583015,rpickens,gpiedra,lminter
2018-07-25 17:56:21.583034,rpickens,grewaln,lminter
2018-07-25 17:56:21.583053,rpickens,grewaln,lminter
2018-07-25 17:56:21.583073,grewaln,rpickens,lminter
2018-07-25 17:56:21.583092,rpickens,wonjun,lminter
2018-07-25 17:56:21.583123,rpickens,wonjun,lminter
2018-07-25 17:56:21.583141,rpickens,wonjun,lminter
2018-07-25 17:56:21.583160,rpickens,wonjun,lminter
2018-07-25 17:56:21.583178,rpickens,wonjun,lminter
2018-07-25 17:56:21.583196,rpickens,wonjun,lminter
2018-07-25 17:56:21.583216,rpickens,wonjun,lminter
2018-07-25 17:56:21.583236,rpickens,wonjun,lminter
2018-07-25 17:56:21.583260,rpickens,,
2018-07-25 17:56:21.583280,rpickens,wonjun,lminter
2018-07-25 17:56:21.583299,rpickens,wonjun,lminter
2018-07-25 17:56:21.583319,rpickens,grewaln,lminter
2018-07-25 17:56:21.583338,rpickens,grewaln,lminter
2018-07-25 17:56:21.583359,rpickens,grewaln,lminter
2018-07-25 17:56:21.583377,rpickens,grewaln,lminter
2018-07-25 17:56:21.583397,rpickens,wonjun,lminter
2018-07-25 17:56:21.583416,rpickens,wonjun,lminter
2018-07-25 17:56:21.583434,lminter,wonjun,kuanm
2018-07-25 17:56:21.583453,lminter,wonjun,kuanm
2018-07-25 17:56:21.583471,lminter,wonjun,rpickens
2018-07-25 17:56:21.583489,lminter,wonjun,rpickens
2018-07-25 17:56:21.583508,lminter,wonjun,rpickens
2018-07-25 17:56:21.583527,lminter,wonjun,rpickens
2018-07-25 17:56:21.583545,lminter,grewaln,rpickens
2018-07-25 17:56:21.583564,lminter,grewaln,rpickens
2018-07-25 17:56:21.583583,lminter,grewaln,rpickens
2018-07-25 17:56:21.583602,lminter,grewaln,rpickens
2018-07-25 17:56:21.583620,lminter,wonjun,coreynichols
2018-07-25 17:56:21.583639,lminter,wonjun,coreynichols
2018-07-25 17:59:10.274813,rpickens,wonjun,lminter
2018-07-25 17:59:10.274890,rpickens,wonjun,lminter
2018-07-25 17:59:10.274912,rpickens,wonjun,lminter
2018-07-25 17:59:10.274925,rpickens,wonjun,lminter
2018-07-25 17:59:10.274937,rpickens,wonjun,lminter
2018-07-25 17:59:10.274959,rpickens,wonjun,lminter
2018-07-25 17:59:10.274972,rpickens,wonjun,lminter
2018-07-25 17:59:10.274984,rpickens,wonjun,lminter
2018-07-25 17:59:10.274995,rpickens,wonjun,lminter
2018-07-25 17:59:10.275011,rpickens,wonjun,lminter
2018-07-25 17:59:10.275024,rpickens,wonjun,lminter
2018-07-25 17:59:10.275035,rpickens,wonjun,lminter
2018-07-25 17:59:10.275067,rpickens,wonjun,lminter
